ID,Disease_Risk,DR,ARMD,MH,DN,MYA,BRVO,TSLN,ERM,LS,MS,CSR,ODC,CRVO,TV,AH,ODP,ODE,ST,AION,PT,RT,RS,CRS,EDN,RPEC,MHL,RP,OTHER
1,0.924239456653595,0.7926211357116699,0.001850597676821053,0.35591939091682434,0.008848333731293678,0.021600253880023956,0.03222502022981644,0.042849116027355194,0.005991105921566486,0.020243991166353226,0.004973396193236113,0.005013666115701199,0.13355840742588043,0.08106569945812225,0.01134214922785759,0.056586217135190964,0.02810591645538807,0.003141207853332162,0.00565524585545063,0.003388726618140936,0.007976366207003593,0.002820116002112627,0.0029306698124855757,0.011029990389943123,0.033757731318473816,0.0025821379385888577,0.013336267322301865,0.005368747282773256,0.006933343596756458
2,0.9131588935852051,0.9421606063842773,0.0012021340662613511,0.18589912354946136,0.0031205941922962666,0.008225249126553535,0.006121121346950531,0.06672866642475128,0.010995724238455296,0.06366007030010223,0.006784085184335709,0.001740194740705192,0.06004701927304268,0.025597726926207542,0.0024134113918989897,0.08840668201446533,0.019188255071640015,0.0012607329990714788,0.002463261131197214,0.0018283302197232842,0.0023376899771392345,0.01124265231192112,0.0042138732969760895,0.02800935134291649,0.012882634997367859,0.002554173581302166,0.0035991836339235306,0.002776727080345154,0.00407842081040144
3,0.9061834216117859,0.7690311074256897,0.0005757146864198148,0.11710014194250107,0.003898550057783723,0.006341643165796995,0.01104031503200531,0.00998333003371954,0.0020902594551444054,0.006535533349961042,0.0015174607979133725,0.0016827277140691876,0.12579387426376343,0.025052815675735474,0.005514740012586117,0.012077362276613712,0.006512267980724573,0.0006310783792287111,0.001854396192356944,0.0008734941948205233,0.002830483252182603,0.0007215012446977198,0.0005037656519562006,0.0030836171936243773,0.009750103577971458,0.0010209830943495035,0.004857671447098255,0.0011072903871536255,0.0020411526784300804
4,0.9801022410392761,0.012644365429878235,0.00028090053820051253,0.999010443687439,0.003913420252501965,0.0008508716709911823,0.0055611212737858295,0.029343221336603165,0.0014828805578872561,0.001255492214113474,0.003972681239247322,0.0004263573791831732,0.058493200689554214,0.00032052554888650775,0.0002573624951764941,0.0017561560962349176,0.023478414863348007,0.0006748484447598457,0.0012075606500729918,0.00044406639062799513,0.00032702856697142124,0.002202087314799428,2.646276516315993e-05,0.002810434903949499,0.00166613410692662,0.0005111265927553177,0.0009565381333231926,0.0018480988219380379,0.002050391398370266
5,0.8908618092536926,0.8246965408325195,0.0003097396111115813,0.23920340836048126,0.0019420960452407598,0.004046279937028885,0.0047794003039598465,0.03627432510256767,0.004541425034403801,0.025278203189373016,0.0028780000284314156,0.0009114257991313934,0.050274595618247986,0.012163138948380947,0.0008576652617193758,0.03848762810230255,0.013903418555855751,0.0006225256947800517,0.0010700265411287546,0.000896758574526757,0.0010499015916138887,0.004460441414266825,0.0012798670213669538,0.013903711922466755,0.005947885103523731,0.0011022603139281273,0.0018555851420387626,0.0009810507763177156,0.0019111225847154856
6,0.21522411704063416,0.04948192462325096,0.015063103288412094,0.06760887056589127,0.07696446031332016,0.06010318174958229,0.0085779232904315,0.08523447066545486,0.012717007659375668,0.0041693951934576035,0.005083241034299135,0.027838589623570442,0.018659673631191254,0.014646893367171288,0.006606352515518665,0.012340144254267216,0.03122096136212349,0.08558470755815506,0.00399812264367938,0.00994396023452282,0.01104604359716177,0.005590431392192841,0.005017761141061783,0.018436098471283913,0.006207866594195366,0.014996267855167389,0.011330435052514076,0.007489260286092758,0.017107905820012093
7,0.8816627264022827,0.12829439342021942,0.026543384417891502,0.3209863305091858,0.1407262086868286,0.09917234629392624,0.033690132200717926,0.08357895910739899,0.01752571575343609,0.011358811520040035,0.0166990477591753,0.018240919336676598,0.14860987663269043,0.016358692198991776,0.009468082338571548,0.022856194525957108,0.03423112630844116,0.003982671070843935,0.009792635217308998,0.005395286250859499,0.01146690547466278,0.0022591487504541874,0.006004421040415764,0.02667522057890892,0.01274461206048727,0.009140572510659695,0.023701496422290802,0.014460406266152859,0.03069751337170601
8,0.9006155729293823,0.0619143582880497,0.09580390155315399,0.434170663356781,0.07833736389875412,0.31320512294769287,0.022894293069839478,0.06269530951976776,0.0162479467689991,0.012661402113735676,0.02919340319931507,0.015296661294996738,0.17914114892482758,0.013048714026808739,0.012516846880316734,0.04205219820141792,0.0350315235555172,0.003872515168040991,0.010758274234831333,0.005333528388291597,0.01067732460796833,0.004064016975462437,0.005924732889980078,0.05203574150800705,0.040720488876104355,0.011087771505117416,0.025853373110294342,0.020986657589673996,0.037483081221580505
9,0.1550460010766983,0.009904916398227215,0.0011946975719183683,0.3052993714809418,0.026744265109300613,0.0009083983604796231,0.0005070932675153017,0.00426030158996582,0.00410983944311738,0.0003859646094497293,0.00688581820577383,0.01926274038851261,0.006113308947533369,0.0007190585602074862,0.000773907289840281,0.0017498860834166408,0.006349093746393919,0.004080412443727255,0.0010543273529037833,0.0010412550764158368,0.0017898796359077096,0.00083207618445158,0.0062898690812289715,0.02978987619280815,0.0017575080273672938,0.007269095629453659,0.0037536746822297573,0.0006972223054617643,0.0031591271981596947
10,0.22085383534431458,0.052725665271282196,0.014153596945106983,0.06911174952983856,0.09152863919734955,0.044795773923397064,0.0070180632174015045,0.01490985881537199,0.029056303203105927,0.004214033018797636,0.04558372125029564,0.07952931523323059,0.12679220736026764,0.004109453409910202,0.015329226851463318,0.007641663774847984,0.013339807279407978,0.03073021024465561,0.01416560634970665,0.00817971583455801,0.04339256137609482,0.00234159454703331,0.012969623319804668,0.027652429416775703,0.01750633306801319,0.027353467419743538,0.04233381152153015,0.010579206049442291,0.05075065419077873
