ID,Disease_Risk,DR,ARMD,MH,DN,MYA,BRVO,TSLN,ERM,LS,MS,CSR,ODC,CRVO,TV,AH,ODP,ODE,ST,AION,PT,RT,RS,CRS,EDN,RPEC,MHL,RP,OTHER
1,0.9060974717140198,0.2952309846878052,0.10160437226295471,0.42814648151397705,0.12431164085865021,0.13036082684993744,0.0882590189576149,0.23464620113372803,0.02230680361390114,0.059964682906866074,0.025685595348477364,0.04014294967055321,0.2112533301115036,0.05139978975057602,0.0195882860571146,0.020614685490727425,0.06205577403306961,0.04805540665984154,0.0200529545545578,0.03277111425995827,0.026212813332676888,0.02526460587978363,0.03883439674973488,0.0319233238697052,0.029118595644831657,0.03436076268553734,0.022892026230692863,0.017129287123680115,0.03732655197381973
2,0.7113635540008545,0.16669943928718567,0.05023182928562164,0.08423664420843124,0.10827271640300751,0.05032241344451904,0.034852687269449234,0.08066542446613312,0.01216077245771885,0.030268153175711632,0.01057856623083353,0.023785492405295372,0.1618790328502655,0.015925385057926178,0.007299836724996567,0.008900620974600315,0.032289039343595505,0.038448452949523926,0.00819320511072874,0.012337535619735718,0.009109697304666042,0.008898968808352947,0.027103601023554802,0.018679872155189514,0.010022547096014023,0.016614636406302452,0.009956586174666882,0.006682746112346649,0.017775410786271095
3,0.7770265340805054,0.20425482094287872,0.08587591350078583,0.12784898281097412,0.12316127121448517,0.09636369347572327,0.05247080698609352,0.1284223198890686,0.020195087417960167,0.043296124786138535,0.02249876968562603,0.04172847792506218,0.18807241320610046,0.025022732093930244,0.013225540518760681,0.01587723381817341,0.056174397468566895,0.05913863331079483,0.013230265118181705,0.02785160019993782,0.018217047676444054,0.02032395452260971,0.050167109817266464,0.03379828855395317,0.018918819725513458,0.02883273921906948,0.02105708047747612,0.015100039541721344,0.030750703066587448
4,0.7363929152488708,0.19249702990055084,0.09055301547050476,0.14403721690177917,0.12368302047252655,0.10279948264360428,0.059085290879011154,0.14699862897396088,0.020517710596323013,0.05823202803730965,0.020805293694138527,0.03776360675692558,0.20498716831207275,0.029550084844231606,0.013574842363595963,0.016819480806589127,0.05209284648299217,0.05964621901512146,0.016964860260486603,0.02494415082037449,0.01824306510388851,0.020456168800592422,0.04356930032372475,0.034676916897296906,0.019152222201228142,0.03137531131505966,0.018862273544073105,0.01503074262291193,0.02920900285243988
5,0.6807495951652527,0.1868128478527069,0.06680306792259216,0.10826311260461807,0.11392287909984589,0.06862828880548477,0.046917807310819626,0.1227947473526001,0.016620440408587456,0.03277095779776573,0.01891152560710907,0.03524098917841911,0.17376816272735596,0.02348264306783676,0.013317269273102283,0.015115139074623585,0.04824663698673248,0.04843475669622421,0.011823178268969059,0.022520817816257477,0.015939529985189438,0.017829889431595802,0.04156437888741493,0.03172968700528145,0.015650788322091103,0.025045275688171387,0.017377708107233047,0.01266877818852663,0.027183635160326958
6,0.8095044493675232,0.24257731437683105,0.08467096835374832,0.3728310763835907,0.12424148619174957,0.08122245967388153,0.0637226477265358,0.18481238186359406,0.023198122158646584,0.05677051842212677,0.029475126415491104,0.029544033110141754,0.21362997591495514,0.031186919659376144,0.016744421795010567,0.018807092681527138,0.05958181247115135,0.04735087603330612,0.017654020339250565,0.026558995246887207,0.02461922913789749,0.022757379338145256,0.03570955619215965,0.03516675531864166,0.02095753327012062,0.03151920065283775,0.021191300824284554,0.01931339129805565,0.03286942467093468
7,0.8420551419258118,0.17919279634952545,0.06983190029859543,0.17184890806674957,0.0972665324807167,0.09118030220270157,0.05148960277438164,0.16355155408382416,0.014726302586495876,0.040896810591220856,0.015453341417014599,0.025324949994683266,0.17940039932727814,0.024146486073732376,0.009734021499752998,0.013325304724276066,0.045878566801548004,0.04551857337355614,0.01345021277666092,0.018822595477104187,0.014420189894735813,0.01706814207136631,0.03391853719949722,0.02579219453036785,0.01270919106900692,0.02369813621044159,0.01460984069854021,0.011015544645488262,0.02250927872955799
8,0.6079437732696533,0.14350563287734985,0.0744723379611969,0.13652309775352478,0.14618496596813202,0.07246176153421402,0.04440464451909065,0.11558982729911804,0.022999655455350876,0.04161873087286949,0.021753426641225815,0.04197745397686958,0.18000271916389465,0.028253896161913872,0.016130108386278152,0.016376912593841553,0.04984573274850845,0.06888020038604736,0.01563252881169319,0.02209581807255745,0.016564220190048218,0.01931033469736576,0.052633870393037796,0.035137590020895004,0.016779588535428047,0.02880057319998741,0.02145482785999775,0.015063691884279251,0.03133565932512283
9,0.6355570554733276,0.11080443859100342,0.053270403295755386,0.08676739782094955,0.09322652220726013,0.07093657553195953,0.03342273831367493,0.10515701025724411,0.014626366086304188,0.02781832404434681,0.01464918628334999,0.02811652421951294,0.14699697494506836,0.02043840102851391,0.010469295084476471,0.009619278833270073,0.03460399806499481,0.05760347470641136,0.01056385412812233,0.015430659055709839,0.011132197454571724,0.011367451399564743,0.04311790317296982,0.023836126551032066,0.01069688145071268,0.02155681885778904,0.01139577105641365,0.008954101242125034,0.01810736209154129
10,0.8378266096115112,0.3101024627685547,0.06145292893052101,0.27660197019577026,0.10319396108388901,0.057111840695142746,0.05211159214377403,0.1422651708126068,0.012516387738287449,0.035031769424676895,0.018436800688505173,0.02098320610821247,0.19234836101531982,0.021875012665987015,0.010259253904223442,0.012834939174354076,0.04050958529114723,0.03270358964800835,0.009813063777983189,0.01672329194843769,0.014180402271449566,0.014692772179841995,0.02525566890835762,0.01862553507089615,0.014641865156590939,0.020270368084311485,0.01184113509953022,0.009471477940678596,0.02159862220287323
